acq_date,latitude,longitude,brightness,scan,track,confidence,bright_t31,frp,type,month,weekofyear,season
2022-08-05,22.0082,85.2588,314.8,1.2,1.1,52.0,294.0,11.7,0.0,8,31,Summer
2022-08-06,25.64315,85.10855000000001,314.6,1.0,1.0,42.0,294.1,7.65,1.0,8,31,Summer
2022-08-07,25.2635,84.59594999999999,320.20000000000005,1.55,1.25,56.0,293.95,12.899999999999999,0.0,8,31,Summer
2022-08-08,20.96275,82.59005,312.75,1.2,1.1,59.5,293.55,8.95,2.0,8,32,Summer
2022-08-09,22.79905,84.26214999999999,318.4,1.2000000000000002,1.1,40.5,295.2,8.6,2.0,8,32,Summer
2022-08-10,20.7965,85.1707,310.5,1.6,1.3,50.0,286.1,12.5,2.0,8,32,Summer
2022-08-11,20.7874,83.2024,310.3,1.1,1.1,41.0,291.3,10.4,2.0,8,32,Summer
2022-08-12,20.9598,83.3427,317.2,1.2,1.1,36.0,295.2,15.9,2.0,8,32,Summer
2022-08-13,20.9709,85.1716,313.3,1.1,1.0,70.0,292.6,10.5,2.0,8,32,Summer
2022-08-14,20.97115,85.18610000000001,316.05,1.1,1.0,58.5,293.25,7.8,2.0,8,32,Summer
2022-08-15,20.3661,85.158,312.8,3.0,1.7,43.0,287.9,21.3,0.0,8,33,Summer
2022-08-16,29.2065,79.087,320.5,1.2,1.1,60.0,302.0,10.4,2.0,8,33,Summer
2022-08-17,23.7783,86.3903,311.7,1.1,1.1,56.0,286.7,12.4,2.0,8,33,Summer
2022-08-18,27.45965,73.7952,325.4,1.05,1.0,53.5,302.0,8.9,0.0,8,33,Summer
2022-08-19,25.57405,75.90805,329.65,1.1,1.0,58.0,298.5,11.2,1.0,8,33,Summer
2022-08-20,23.74035,86.392,319.4,1.1,1.1,56.5,293.75,9.899999999999999,2.0,8,33,Summer
2022-08-21,21.9262,85.1511,315.2,1.3,1.1,60.0,292.9,8.7,2.0,8,33,Summer
2022-08-22,21.7623,84.0235,308.5,1.1,1.0,56.0,294.2,6.6,2.0,8,34,Summer
2022-08-23,23.046599999999998,77.37585,316.6,1.25,1.1,50.5,291.8,9.05,0.0,8,34,Summer
2022-08-24,19.525750000000002,81.9159,316.8,1.2999999999999998,1.15,51.0,294.65,11.4,0.0,8,34,Summer
2022-08-25,20.7905,77.0819,315.1,1.5,1.2,46.0,293.1,10.9,2.0,8,34,Summer
2022-08-26,17.6789,78.12960000000001,316.1,1.1,1.05,65.0,290.5,12.45,0.0,8,34,Summer
2022-08-27,23.43255,77.58975000000001,323.65,1.05,1.0,49.0,298.29999999999995,11.5,1.0,8,34,Summer
2022-08-28,20.61125,78.2473,309.85,1.2,1.1,14.0,287.05,7.45,1.0,8,34,Summer
2022-08-29,21.6724,81.0651,312.29999999999995,1.1,1.0,54.5,293.8,8.7,1.0,8,35,Summer
2022-08-30,20.9774,85.1898,312.4,1.0,1.0,39.0,290.8,7.6,2.0,8,35,Summer
2022-08-31,20.9595,85.10329999999999,309.7,1.0,1.0,53.5,293.79999999999995,6.5,2.0,8,35,Summer
2022-09-01,21.923099999999998,85.1764,314.45,1.1,1.0,53.5,292.29999999999995,9.3,2.0,9,35,Summer
2022-09-02,21.0069,81.32885,315.25,1.35,1.15,44.0,295.45,10.05,1.0,9,35,Summer
2022-09-03,23.243,83.5061,320.3,1.1,1.0,48.0,297.4,11.8,0.0,9,35,Summer
2022-09-04,21.741,83.3414,316.1,1.2,1.1,53.0,294.5,9.3,0.0,9,35,Summer
2022-09-05,27.3937,80.0916,317.1,1.3,1.1,44.0,296.2,12.6,0.0,9,36,Summer
2022-09-06,28.167,86.20715,318.4,1.1,1.0,55.0,298.2,14.45,0.0,9,36,Summer
2022-09-07,20.9633,85.1696,308.0,1.0,1.0,44.0,292.5,5.1,2.0,9,36,Summer
2022-09-08,23.7818,86.2107,307.1,1.0,1.0,55.0,291.7,6.0,2.0,9,36,Summer
2022-09-09,23.68535,86.24199999999999,308.5,1.0,1.0,53.5,290.29999999999995,6.9,2.0,9,36,Summer
2022-09-10,24.89315,84.67949999999999,318.55,1.1,1.0,41.0,297.15,10.65,0.0,9,36,Summer
2022-09-11,25.3093,86.3925,314.4,1.1,1.0,37.0,293.2,8.2,0.0,9,36,Summer
2022-09-12,24.1398,86.08590000000001,318.4,1.0,1.0,52.5,296.85,8.45,0.0,9,37,Summer
2022-09-13,27.7534,95.53739999999999,317.29999999999995,1.3,1.1,55.0,297.75,12.15,0.0,9,37,Summer
2022-09-14,28.498350000000002,84.3528,323.45000000000005,1.2000000000000002,1.05,33.5,302.4,13.2,0.0,9,37,Summer
2022-09-15,27.7998,95.5335,317.0,2.1,1.4,49.0,297.9,22.5,0.0,9,37,Summer
2022-09-16,18.1828,77.4213,317.4,1.1,1.0,65.0,299.5,9.3,0.0,9,37,Summer
2022-09-17,23.6806,86.0975,305.0,1.0,1.0,57.0,289.35,4.65,2.0,9,37,Summer
2022-09-18,18.5487,80.0087,311.75,1.25,1.1,47.0,288.70000000000005,10.25,2.0,9,37,Summer
2022-09-19,23.774,84.4907,316.3,1.0,1.0,51.0,297.5,8.3,0.0,9,38,Summer
2022-09-20,23.779,86.092,317.4,1.1,1.1,52.0,295.7,9.5,0.0,9,38,Summer
2022-09-21,22.814500000000002,79.2559,312.79999999999995,2.4,1.45,32.0,291.2,19.15,0.0,9,38,Summer
2022-09-22,20.94965,81.4559,315.45000000000005,1.1,1.05,44.0,292.25,9.6,2.0,9,38,Summer
2022-09-23,23.7753,86.347,307.5,1.1,1.1,53.0,292.6,5.4,2.0,9,38,Fall
2022-09-24,22.5,85.2645,307.75,1.0,1.0,56.5,293.79999999999995,5.550000000000001,2.0,9,38,Fall
2022-09-25,23.7192,85.1596,314.0,1.5,1.2,53.0,293.6,12.7,0.0,9,38,Fall
2022-09-26,23.7733,86.39605,317.15,1.15,1.1,55.0,297.55,9.55,2.0,9,39,Fall
2022-09-27,26.563,83.7229,318.2,1.3,1.1,49.0,298.7,9.2,0.0,9,39,Fall
2022-09-28,24.1841,84.0411,312.7,1.2,1.1,35.0,293.7,7.0,0.0,9,39,Fall
2022-09-29,31.44425,74.9966,317.75,1.0,1.0,58.5,298.4,7.4,0.0,9,39,Fall
2022-09-30,24.6858,80.184,315.5,1.7,1.3,59.0,293.6,14.0,0.0,9,39,Fall
2022-10-01,27.7351,80.205,316.6,1.1,1.0,56.0,295.9,10.2,0.0,10,39,Fall
2022-10-02,20.7967,85.2496,315.2,1.6,1.2,36.0,294.1,16.1,0.0,10,39,Fall
2022-10-03,21.76,82.27985,316.55,1.1,1.0,54.0,297.54999999999995,8.5,0.0,10,40,Fall
2022-10-04,20.9621,82.9837,314.2,1.3,1.1,57.0,295.2,9.5,0.0,10,40,Fall
2022-10-05,20.90745,85.09270000000001,314.95,1.3,1.1,42.5,295.29999999999995,10.0,0.0,10,40,Fall
2022-10-06,30.4076,76.8551,315.5,1.1,1.1,58.0,302.0,7.7,0.0,10,40,Fall
2022-10-07,22.064549999999997,80.67585,315.3,1.2,1.1,44.0,298.75,11.15,0.0,10,40,Fall
2022-10-08,30.05585,76.41225,317.9,1.0,1.0,62.0,301.8,8.75,0.0,10,40,Fall
2022-10-09,23.7805,83.3446,313.9,1.1,1.0,61.0,296.3,7.4,0.0,10,40,Fall
2022-10-10,29.8131,76.9943,317.1,1.2,1.1,61.0,302.7,8.6,0.0,10,41,Fall
2022-10-11,23.7816,85.1706,314.0,1.1,1.0,58.0,299.1,8.1,0.0,10,41,Fall
2022-10-12,27.5089,85.0244,315.9,1.25,1.1,61.5,300.4,11.6,0.0,10,41,Fall
2022-10-13,28.1935,77.08645,317.45,1.3,1.1,61.0,302.4,11.2,0.0,10,41,Fall
2022-10-14,29.880200000000002,76.2692,316.0,1.4,1.2,62.5,303.2,10.9,0.0,10,41,Fall
2022-10-15,30.3375,76.14500000000001,319.75,1.1,1.0,64.0,305.5,8.9,0.0,10,41,Fall
2022-10-16,30.0822,76.4871,317.7,1.0,1.0,62.0,302.6,8.1,0.0,10,41,Fall
2022-10-17,23.7207,80.2275,316.9,1.0,1.0,51.0,294.4,6.7,0.0,10,42,Fall
2022-10-18,19.8181,77.9103,319.8,1.1,1.0,60.0,298.0,9.5,0.0,10,42,Fall
2022-10-19,30.89295,75.1894,315.75,1.6,1.2,64.0,301.05,13.0,0.0,10,42,Fall
2022-10-20,30.7225,75.3746,317.5,1.6,1.2,63.0,302.8,14.1,0.0,10,42,Fall
2022-10-21,30.7437,75.10375,316.6,1.7,1.3,65.0,303.0,16.9,0.0,10,42,Fall
2022-10-22,30.8565,75.2604,318.7,1.1,1.1,66.0,303.5,9.6,0.0,10,42,Fall
2022-10-23,30.6161,75.7229,315.1,1.1,1.0,64.0,299.0,8.3,0.0,10,42,Fall
2022-10-24,22.062350000000002,78.29339999999999,318.1,1.1,1.0,66.0,299.1,10.15,0.0,10,43,Fall
2022-10-25,20.962000000000003,76.60225,315.04999999999995,1.1,1.0,63.0,298.8,9.55,0.0,10,43,Fall
2022-10-26,30.12755,75.75445,314.1,1.3,1.1,60.0,299.85,9.4,0.0,10,43,Fall
2022-10-27,29.51465,76.4422,315.25,1.3,1.1,61.0,299.0,12.2,0.0,10,43,Fall
2022-10-28,30.343,75.4546,314.6,1.9,1.4,63.0,300.7,16.2,0.0,10,43,Fall
2022-10-29,30.45595,75.2396,317.4,1.3,1.1,65.0,301.9,11.9,0.0,10,43,Fall
2022-10-30,30.1933,75.28075000000001,313.35,1.5,1.2,65.0,299.4,18.950000000000003,0.0,10,43,Fall
2022-10-31,30.4461,75.277,318.8,1.0,1.0,66.0,302.5,9.4,0.0,10,44,Fall
2022-11-01,30.28895,75.172,313.6,1.0,1.0,61.0,298.4,8.0,0.0,11,44,Fall
2022-11-02,30.43705,75.24289999999999,317.8,1.1,1.1,65.0,298.6,11.2,0.0,11,44,Fall
2022-11-03,30.4211,75.2836,314.1,2.4,1.5,60.0,297.6,19.8,0.0,11,44,Fall
2022-11-04,30.42715,75.4028,317.8,1.6,1.2,64.0,301.2,16.4,0.0,11,44,Fall
2022-11-05,30.417450000000002,75.1942,319.2,1.6,1.2,62.0,299.2,19.35,0.0,11,44,Fall
2022-11-06,30.433100000000003,75.5926,314.9,2.2,1.4,64.0,298.3,19.9,0.0,11,44,Fall
2022-11-07,30.43155,75.30515,321.2,1.1,1.1,65.5,301.1,13.25,0.0,11,45,Fall
2022-11-08,30.4264,75.499,314.7,1.1,1.1,64.0,300.2,12.0,0.0,11,45,Fall
2022-11-09,30.382649999999998,75.43445,321.4,1.0,1.0,67.0,302.8,11.2,0.0,11,45,Fall
2022-11-10,30.3037,75.34514999999999,316.55,3.1,1.7,57.0,300.3,32.2,0.0,11,45,Fall
2022-11-11,30.436,75.5249,319.2,1.3,1.1,63.0,302.3,13.1,0.0,11,45,Fall
2022-11-12,30.41845,75.18025,319.6,2.0,1.4,64.0,301.3,25.4,0.0,11,45,Fall
2022-11-13,30.3656,75.4137,317.8,2.0,1.4,65.0,302.1,22.0,0.0,11,45,Fall
2022-11-14,30.3256,75.2792,319.6,1.3,1.1,67.0,302.0,13.9,0.0,11,46,Fall
2022-11-15,30.3446,75.3706,313.0,2.8,1.6,67.0,300.0,22.6,0.0,11,46,Fall
2022-11-16,30.234499999999997,75.34275,318.2,1.0,1.0,66.0,302.2,9.2,0.0,11,46,Fall
2022-11-17,30.07815,75.21665,312.25,3.6,1.8,57.0,298.6,32.55,0.0,11,46,Fall
2022-11-18,30.1167,75.4074,316.2,1.1,1.1,64.0,301.4,9.2,0.0,11,46,Fall
2022-11-19,29.679299999999998,74.90270000000001,314.15,2.3,1.5,64.0,299.5,20.3,0.0,11,46,Fall
2022-11-20,29.692,75.7108,313.7,1.6,1.2,62.0,300.7,14.5,0.0,11,46,Fall
2022-11-21,29.563650000000003,75.37344999999999,315.05,1.4,1.2,62.0,301.0,10.95,0.0,11,47,Fall
2022-11-22,25.3776,80.78385,313.45,1.2,1.1,59.0,300.0,8.649999999999999,0.0,11,47,Fall
2022-11-23,25.9867,76.23065,316.5,1.1,1.0,61.5,301.9,9.4,0.0,11,47,Fall
2022-11-24,23.79275,80.2337,313.55,1.3,1.1,61.0,300.45,9.45,0.0,11,47,Fall
2022-11-25,24.547800000000002,78.2711,316.7,1.1,1.0,61.0,302.1,8.1,0.0,11,47,Fall
2022-11-26,23.3697,79.0445,311.9,1.2,1.1,57.0,297.7,9.0,0.0,11,47,Fall
2022-11-27,25.127299999999998,79.9739,314.1,1.0,1.0,59.0,300.9,7.0,0.0,11,47,Fall
2022-11-28,21.1048,77.6756,314.8,1.1,1.0,62.0,300.3,9.3,0.0,11,48,Fall
2022-11-29,25.1132,83.44665,312.6,1.1,1.0,61.0,299.6,7.8,0.0,11,48,Fall
2022-11-30,22.7926,80.4703,311.7,1.2,1.1,61.0,297.6,8.5,0.0,11,48,Fall
2022-12-01,25.13375,83.9572,312.75,1.2,1.1,60.0,298.85,7.9,0.0,12,48,Fall
2022-12-02,22.254849999999998,82.01085,313.0,1.15,1.1,62.5,299.15,8.2,0.0,12,48,Fall
2022-12-03,23.3695,75.5309,310.4,1.1,1.0,55.0,294.7,7.7,0.0,12,48,Fall
2022-12-04,22.7776,79.2723,314.8,1.1,1.0,61.0,300.1,7.6,0.0,12,48,Fall
2022-12-05,20.96735,77.52035000000001,313.7,1.1,1.05,59.0,297.85,7.6,0.0,12,49,Fall
2022-12-06,25.124299999999998,83.40285,313.95,1.1,1.0,62.0,298.95,7.35,0.0,12,49,Fall
2022-12-07,20.11485,78.4925,313.65,1.1,1.1,62.0,299.0,8.2,0.0,12,49,Fall
2022-12-08,25.1988,83.8565,313.5,1.0,1.0,59.0,300.2,6.8,0.0,12,49,Fall
2022-12-09,21.8938,79.2169,312.9,1.1,1.0,60.0,297.3,7.8,0.0,12,49,Fall
2022-12-10,25.1299,77.0927,311.4,1.3,1.1,58.0,296.6,8.4,0.0,12,49,Fall
2022-12-11,21.743,79.2805,313.2,1.1,1.0,60.0,298.4,7.6,0.0,12,49,Fall
2022-12-12,21.0934,78.53195,311.7,1.1,1.0,58.0,297.6,8.5,0.0,12,50,Fall
2022-12-13,23.7755,83.1913,310.4,1.2,1.1,59.0,297.3,7.0,0.0,12,50,Fall
2022-12-14,21.85465,79.4985,310.9,1.2,1.1,61.0,297.35,8.4,0.0,12,50,Fall
2022-12-15,25.0238,83.5576,309.0,1.0,1.0,61.0,294.0,7.1,0.0,12,50,Fall
2022-12-16,20.7673,77.7261,312.70000000000005,1.1,1.1,60.0,297.20000000000005,8.55,0.0,12,50,Fall
2022-12-17,24.52885,83.6994,311.0,1.2,1.1,60.0,297.1,9.350000000000001,0.0,12,50,Fall
2022-12-18,20.866799999999998,80.4975,314.2,1.1,1.1,60.0,299.1,8.4,0.0,12,50,Fall
2022-12-19,21.28105,78.4359,310.4,1.3,1.1,60.5,297.55,10.3,0.0,12,51,Fall
2022-12-20,21.342,82.0064,313.5,1.1,1.1,63.0,300.2,9.1,0.0,12,51,Fall
2022-12-21,21.7654,77.9002,311.8,1.1,1.0,61.0,298.5,8.0,0.0,12,51,Winter
2022-12-22,21.3047,82.21119999999999,313.9,1.0,1.0,63.0,300.9,8.0,0.0,12,51,Winter
2022-12-23,21.1106,78.5303,312.9,1.1,1.1,58.0,299.1,8.4,0.0,12,51,Winter
2022-12-24,21.782600000000002,82.40235,312.9,1.2,1.1,60.0,299.2,9.1,0.0,12,51,Winter
2022-12-25,20.742350000000002,79.53585000000001,313.20000000000005,1.1,1.05,59.0,297.85,7.95,0.0,12,51,Winter
2022-12-26,21.3766,82.6589,311.0,1.5,1.2,57.0,296.3,11.6,0.0,12,52,Winter
2022-12-27,21.9211,80.5908,312.6,1.2,1.1,59.0,294.9,10.1,0.0,12,52,Winter
2022-12-28,19.0437,75.5413,313.6,1.1,1.0,62.0,298.0,7.8,0.0,12,52,Winter
2022-12-29,18.0246,76.77625,306.45,1.0,1.0,54.0,291.0,7.45,0.0,12,52,Winter
2022-12-30,20.7872,76.7605,313.0,1.0,1.0,60.0,294.2,7.8,0.0,12,52,Winter
2022-12-31,20.872799999999998,80.97444999999999,307.2,1.2,1.1,58.0,291.65,8.7,0.0,12,52,Winter
2023-01-01,21.11635,76.71065,313.65,1.1,1.0,58.0,296.95,8.25,0.0,1,52,Winter
2023-01-02,21.9026,82.7328,309.2,1.3,1.1,55.0,295.1,9.3,0.0,1,1,Winter
2023-01-03,21.9162,78.4392,313.1,1.1,1.1,59.0,297.4,9.4,0.0,1,1,Winter
2023-01-04,23.0044,77.8754,312.3,1.3,1.1,61.0,296.6,10.9,0.0,1,1,Winter
2023-01-05,20.9469,82.1387,312.2,1.1,1.0,62.0,297.2,9.3,0.0,1,1,Winter
2023-01-06,23.1671,86.0906,311.7,1.1,1.0,62.0,296.4,7.9,0.0,1,1,Winter
2023-01-07,21.8326,83.3477,312.2,1.1,1.0,61.0,296.2,9.2,0.0,1,1,Winter
2023-01-08,22.0931,82.2178,312.5,1.1,1.0,62.0,296.75,8.0,0.0,1,1,Winter
2023-01-09,20.9628,76.8707,310.1,1.2,1.1,63.0,293.1,10.6,0.0,1,2,Winter
2023-01-10,25.9825,85.2511,314.1,1.3,1.1,64.0,295.1,10.7,0.0,1,2,Winter
2023-01-11,23.957,77.5638,314.7,1.1,1.1,55.0,292.9,13.9,0.0,1,2,Winter
2023-01-12,17.9933,76.421,311.9,1.2,1.1,57.0,296.1,9.8,0.0,1,2,Winter
2023-01-13,17.8977,75.6664,312.2,1.1,1.1,55.0,296.4,7.5,0.0,1,2,Winter
2023-01-14,18.38725,75.50735,304.15,1.0,1.0,44.0,289.4,6.15,0.0,1,2,Winter
2023-01-15,18.8253,75.3337,312.8,1.1,1.0,55.0,297.5,7.4,0.0,1,2,Winter
2023-01-16,19.3864,76.6528,306.9,1.1,1.1,58.0,290.8,7.7,0.0,1,3,Winter
2023-01-17,20.96185,77.31684999999999,313.15,1.1,1.0,61.5,297.25,9.3,0.0,1,3,Winter
2023-01-18,21.917,83.3526,310.3,1.3,1.1,56.0,297.7,9.9,0.0,1,3,Winter
2023-01-19,20.9676,78.3657,314.7,1.1,1.1,60.0,297.9,9.5,0.0,1,3,Winter
2023-01-20,19.5019,75.8251,314.2,1.2,1.1,60.0,300.8,10.8,0.0,1,3,Winter
2023-01-21,19.19245,77.72704999999999,312.0,1.1,1.0,58.5,294.9,8.75,0.0,1,3,Winter
2023-01-22,17.6552,76.9517,317.2,1.1,1.0,64.5,302.4,9.6,0.0,1,3,Winter
2023-01-23,17.78215,75.699,307.0,1.0,1.0,63.5,289.35,8.25,0.0,1,4,Winter
2023-01-24,18.3606,76.5191,314.8,1.1,1.0,59.0,298.5,8.6,0.0,1,4,Winter
2023-01-25,26.5764,75.3989,312.8,1.2,1.1,58.0,296.8,10.3,0.0,1,4,Winter
2023-01-26,18.7421,75.66929999999999,318.1,1.1,1.0,61.0,302.05,10.7,0.0,1,4,Winter
2023-01-27,21.82465,75.77165,310.85,1.2,1.1,59.0,297.2,9.4,0.0,1,4,Winter
2023-01-28,20.9684,78.18645000000001,314.65,1.1,1.0,61.0,300.35,9.45,0.0,1,4,Winter
2023-01-29,19.4865,76.0662,316.0,1.1,1.0,62.0,301.6,9.1,0.0,1,4,Winter
2023-01-30,20.86795,79.90440000000001,312.65,1.0,1.0,61.5,297.54999999999995,8.3,0.0,1,5,Winter
2023-01-31,19.4237,77.66485,317.5,1.1,1.0,62.0,302.1,9.1,0.0,1,5,Winter
2023-02-01,21.9203,81.9034,312.0,1.1,1.1,60.0,295.7,9.7,0.0,2,5,Winter
2023-02-02,17.9736,77.096,320.0,1.1,1.0,61.0,305.1,9.7,0.0,2,5,Winter
2023-02-03,21.97,78.7686,315.0,1.5,1.2,61.0,298.2,12.9,0.0,2,5,Winter
2023-02-04,16.6501,77.0824,324.6,1.1,1.0,66.0,308.0,11.1,0.0,2,5,Winter
2023-02-05,19.1082,75.55615,318.45,1.2,1.1,64.0,303.1,12.899999999999999,0.0,2,5,Winter
2023-02-06,20.9417,78.6621,315.7,1.1,1.0,62.0,300.9,9.2,0.0,2,6,Winter
2023-02-07,17.997149999999998,77.35595,319.1,1.1,1.0,59.0,302.45,9.2,0.0,2,6,Winter
2023-02-08,20.806,77.8713,310.15,1.1,1.0,59.0,292.79999999999995,7.35,0.0,2,6,Winter
2023-02-09,18.7078,77.8771,318.0,1.1,1.1,63.0,301.0,10.6,0.0,2,6,Winter
2023-02-10,22.8307,74.71345,314.65,1.2,1.1,58.0,295.9,11.95,0.0,2,6,Winter
2023-02-11,18.40895,76.56205,321.2,1.1,1.0,63.0,303.3,10.5,0.0,2,6,Winter
2023-02-12,21.0232,76.6658,313.6,1.5,1.2,63.0,298.4,13.0,0.0,2,6,Winter
2023-02-13,20.238599999999998,77.8032,317.9,1.1,1.0,62.0,302.54999999999995,10.05,0.0,2,7,Winter
2023-02-14,23.77855,79.8632,317.45,1.1,1.1,63.5,300.4,10.2,0.0,2,7,Winter
2023-02-15,22.90505,80.76044999999999,311.0,1.1,1.0,63.0,294.4,8.95,0.0,2,7,Winter
2023-02-16,25.1724,90.29724999999999,316.85,1.1,1.0,64.5,298.1,9.649999999999999,0.0,2,7,Winter
2023-02-17,22.91845,79.97925000000001,311.9,1.2,1.1,62.0,294.75,12.1,0.0,2,7,Winter
2023-02-18,23.570050000000002,81.37174999999999,318.15,1.1,1.1,65.0,298.8,12.75,0.0,2,7,Winter
2023-02-19,23.92015,89.14425,313.65,1.8,1.3,62.0,296.15,18.25,0.0,2,7,Winter
2023-02-20,15.4639,77.8312,325.6,1.1,1.0,64.0,307.3,12.5,0.0,2,8,Winter
2023-02-21,20.369,76.9635,317.6,1.2,1.1,59.0,297.9,12.9,0.0,2,8,Winter
2023-02-22,18.2945,78.8828,320.9,1.1,1.1,62.0,305.4,10.8,0.0,2,8,Winter
2023-02-23,20.7953,78.072,322.5,1.1,1.0,65.0,303.4,12.3,0.0,2,8,Winter
2023-02-24,18.775,79.0211,313.4,1.1,1.0,61.0,294.3,10.4,0.0,2,8,Winter
2023-02-25,16.0737,78.0721,324.7,1.1,1.1,66.0,308.1,13.0,0.0,2,8,Winter
2023-02-26,20.9533,78.59219999999999,313.05,1.4,1.2,60.0,296.45,12.100000000000001,0.0,2,8,Winter
2023-02-27,16.3677,78.0366,325.9,1.1,1.0,64.0,308.2,12.4,0.0,2,9,Winter
2023-02-28,23.265749999999997,80.619,318.6,1.4,1.2,63.0,296.3,17.549999999999997,0.0,2,9,Winter
2023-03-01,16.44265,78.79339999999999,323.9,1.1,1.1,64.0,306.2,13.6,0.0,3,9,Winter
2023-03-02,23.39535,81.5106,318.65,1.2,1.1,64.0,300.5,13.5,0.0,3,9,Winter
2023-03-03,17.606499999999997,78.29355000000001,317.35,1.1,1.0,64.0,296.7,11.5,0.0,3,9,Winter
2023-03-04,19.9602,79.12945,323.1,1.1,1.1,66.0,303.04999999999995,13.0,0.0,3,9,Winter
2023-03-05,23.78975,85.2185,315.05,1.3,1.1,65.0,295.9,13.6,0.0,3,9,Winter
2023-03-06,18.3599,78.8698,323.8,1.1,1.1,66.0,304.2,14.1,0.0,3,10,Winter
2023-03-07,25.2675,92.6694,319.1,1.7,1.3,68.0,300.1,21.9,0.0,3,10,Winter
2023-03-08,23.885550000000002,92.61225,324.4,1.7,1.3,69.0,298.9,23.4,0.0,3,10,Winter
2023-03-09,25.2362,92.9612,321.3,1.2,1.1,70.0,301.9,18.4,0.0,3,10,Winter
2023-03-10,21.544,82.7587,322.2,1.4,1.2,66.0,299.4,18.2,0.0,3,10,Winter
2023-03-11,24.273600000000002,92.9864,324.45,1.0,1.0,73.5,301.2,18.2,0.0,3,10,Winter
2023-03-12,21.395899999999997,83.04055,320.85,1.4,1.2,65.5,299.4,20.65,0.0,3,10,Winter
2023-03-13,18.8547,79.04315,325.3,1.1,1.1,66.0,306.2,14.45,0.0,3,11,Winter
2023-03-14,23.30955,92.48615000000001,324.85,2.0,1.4,74.0,301.9,37.6,0.0,3,11,Winter
2023-03-15,22.9806,92.62015,329.7,2.1,1.4,75.0,301.7,36.5,0.0,3,11,Winter
2023-03-16,25.0068,92.52895000000001,322.45,1.3,1.1,70.0,302.75,18.3,0.0,3,11,Winter
2023-03-17,19.3989,80.2804,330.0,1.1,1.0,67.0,312.3,16.2,0.0,3,11,Winter
2023-03-18,25.219549999999998,92.61255,326.55,1.0,1.0,72.0,304.0,18.1,0.0,3,11,Winter
2023-03-19,22.1952,84.1327,323.7,1.2,1.1,65.0,304.5,13.8,0.0,3,11,Winter
2023-03-20,25.2635,92.36595,324.8,1.1,1.0,70.0,304.8,14.4,0.0,3,12,
2023-03-21,24.7397,91.24845,322.8,1.8,1.3,70.0,301.5,26.450000000000003,0.0,3,12,Spring
2023-03-22,24.2115,91.9364,326.9,1.5,1.2,70.0,303.7,21.0,0.0,3,12,Spring
2023-03-23,24.2797,91.0435,324.9,1.5,1.2,67.0,303.7,19.8,0.0,3,12,Spring
2023-03-24,23.4598,82.8398,325.7,1.2,1.1,64.0,307.4,14.7,0.0,3,12,Spring
2023-03-25,24.3062,91.9222,326.0,1.1,1.0,73.0,300.1,17.1,0.0,3,12,Spring
2023-03-26,23.4508,80.6614,327.8,1.1,1.0,64.0,309.3,12.7,0.0,3,12,Spring
2023-03-27,22.9892,79.398,327.15,1.1,1.1,66.0,309.5,15.0,0.0,3,13,Spring
2023-03-28,22.3748,82.40539999999999,329.6,1.1,1.0,64.0,314.1,13.2,0.0,3,13,Spring
2023-03-29,22.3596,79.4121,331.3,1.1,1.1,67.0,315.4,15.9,0.0,3,13,Spring
2023-03-30,22.4772,80.5757,327.3,1.2,1.1,67.0,312.2,14.2,0.0,3,13,Spring
2023-03-31,21.5244,79.3769,333.9,1.1,1.1,68.0,316.6,16.7,0.0,3,13,Spring
2023-04-01,22.4883,77.5163,314.0,1.3,1.1,68.0,298.0,11.5,0.0,4,13,Spring
2023-04-02,22.4393,77.5133,314.1,1.8,1.3,60.0,295.3,14.5,0.0,4,13,Spring
2023-04-03,22.6597,77.68645000000001,325.9,1.3,1.1,65.0,308.05,14.7,0.0,4,14,Spring
2023-04-04,22.65515,77.721,310.15,1.4,1.2,65.5,294.6,11.0,0.0,4,14,Spring
2023-04-05,22.911450000000002,78.7147,329.6,1.1,1.0,65.0,313.95,13.9,0.0,4,14,Spring
2023-04-06,22.8163,77.9411,307.9,1.1,1.0,66.0,292.9,7.8,0.0,4,14,Spring
2023-04-07,23.2367,79.9887,329.5,1.1,1.1,65.0,311.70000000000005,13.55,0.0,4,14,Spring
2023-04-08,22.927349999999997,78.21045000000001,310.5,1.1,1.0,67.5,293.3,9.4,0.0,4,14,Spring
2023-04-09,23.000999999999998,80.82955,328.6,1.3,1.1,66.5,311.15,19.05,0.0,4,14,Spring
2023-04-10,23.1513,78.1081,320.4,1.4,1.2,68.0,299.6,12.9,0.0,4,15,Spring
2023-04-11,22.99255,78.14515,311.2,1.7,1.3,67.0,294.95,15.350000000000001,0.0,4,15,Spring
2023-04-12,23.3158,78.2089,326.8,1.1,1.0,68.0,306.0,14.2,0.0,4,15,Spring
2023-04-13,23.0792,76.5185,307.95,1.1,1.1,69.0,293.5,8.4,0.0,4,15,Spring
2023-04-14,23.9483,79.4819,332.5,1.2,1.1,71.0,314.1,16.3,0.0,4,15,Spring
2023-04-15,23.50355,77.6679,309.65,1.1,1.0,68.5,294.7,9.75,0.0,4,15,Spring
2023-04-16,25.0629,82.65559999999999,332.6,1.1,1.1,70.0,315.05,18.2,0.0,4,15,Spring
2023-04-17,25.009099999999997,82.69325,328.1,1.4,1.2,70.0,301.75,20.15,0.0,4,16,Spring
